"station_id","obsTime","ELEV","WDIR","WDSD","TEMP","HUMD","PRES","SUN","H_24R","H_FX","H_XD","H_FXT","D_TX","D_TXT","D_TN","D_TNT"
"C0R270","2019-07-23 10:00:00","51.000","168.000","3.500","28.400","0.930","1001.300","-99.000","2.500","-99.000","-99.000","-99.000","28.700","","26.100",""
"C0O980","2019-07-23 10:00:00","18.000","187.000","1.400","31.700","0.690","1006.500","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.400",""
"C0T9I0","2019-07-23 10:00:00","152.000","125.000","1.700","29.300","0.680","992.500","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","23.200",""
"C0V760","2019-07-23 10:00:00","30.000","157.000","1.600","32.400","0.650","1004.900","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","25.700",""
"C0AG90","2019-07-23 10:00:00","25.000","0.000","0.200","31.900","0.580","1005.800","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.900",""
"C0O900","2019-07-23 10:00:00","9.000","205.000","3.400","31.200","0.740","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","25.100",""
"C0AD00","2019-07-23 10:00:00","86.000","301.000","1.200","30.300","0.760","998.500","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","24.400",""
"C0V700","2019-07-23 10:00:00","24.000","214.000","4.200","-99.000","-99.000","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0AH00","2019-07-23 10:00:00","38.000","73.000","1.700","31.000","0.610","1003.100","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.300",""
"CM0150","2019-07-23 10:00:00","11.000","186.000","1.300","29.000","0.720","1007.400","-99.000","0.000","-99.000","-99.000","-99.000","29.500","","24.600",""
"C0I480","2019-07-23 10:00:00","2165.000","24.000","0.300","19.300","0.780","787.900","-99.000","0.000","-99.000","-99.000","-99.000","20.000","","11.800",""
"C0A860","2019-07-23 10:00:00","362.000","81.000","1.900","30.100","0.660","967.500","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","22.000",""
"C0U940","2019-07-23 10:00:00","25.000","47.000","1.500","31.600","0.590","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","24.600",""
"C0S970","2019-07-23 10:00:00","19.000","138.000","1.000","29.200","0.720","1006.300","-99.000","0.500","-99.000","-99.000","-99.000","29.200","","25.400",""
"C0V260","2019-07-23 10:00:00","126.000","213.000","2.100","31.700","0.630","994.000","-99.000","0.000","-99.000","-99.000","-99.000","32.700","","24.000",""
"C0H990","2019-07-23 10:00:00","3076.000","204.000","2.200","15.100","0.790","706.700","-99.000","0.000","-99.000","-99.000","-99.000","15.100","","8.500",""
"C0F9K0","2019-07-23 10:00:00","30.000","232.000","1.000","31.400","0.660","1002.900","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.300",""
"C0AH90","2019-07-23 10:00:00","660.000","108.000","0.700","29.300","0.670","937.800","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","19.400",""
"C0W150","2019-07-23 10:00:00","42.000","0.000","0.000","28.700","0.860","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","29.600","","25.800",""
"C0F000","2019-07-23 10:00:00","273.000","240.000","1.100","29.900","0.810","976.200","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","22.800",""
"C0K410","2019-07-23 10:00:00","20.000","195.000","2.000","31.100","0.670","1004.400","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","25.600",""
"C0R140","2019-07-23 10:00:00","740.000","349.000","1.600","25.300","0.780","930.000","-99.000","0.000","-99.000","-99.000","-99.000","25.800","","20.700",""
"C0V800","2019-07-23 10:00:00","256.000","164.000","1.100","31.500","0.590","977.600","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","22.700",""
"C0S830","2019-07-23 10:00:00","288.000","142.000","1.600","32.400","0.690","977.900","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.500",""
"C0S920","2019-07-23 10:00:00","98.000","126.000","1.700","31.100","0.660","992.600","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.900",""
"C0V640","2019-07-23 10:00:00","35.000","217.000","3.500","30.400","0.780","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","25.900",""
"C0AH80","2019-07-23 10:00:00","68.000","342.000","0.300","31.300","0.620","999.300","-99.000","0.000","-99.000","-99.000","-99.000","31.300","","22.600",""
"C0K250","2019-07-23 10:00:00","12.000","190.000","1.800","32.400","0.660","1006.400","-99.000","0.000","-99.000","-99.000","-99.000","32.400","","24.000",""
"C0I410","2019-07-23 10:00:00","180.000","192.000","0.800","30.800","0.600","987.300","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","23.300",""
"C0M410","2019-07-23 10:00:00","245.000","141.000","1.300","30.000","0.800","976.900","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","22.000",""
"C0F9Z0","2019-07-23 10:00:00","3193.000","216.000","1.600","14.700","0.790","697.000","-99.000","0.000","-99.000","-99.000","-99.000","14.700","","8.400",""
"C0G810","2019-07-23 10:00:00","26.000","246.000","2.400","32.300","0.610","1003.900","-99.000","0.000","-99.000","-99.000","-99.000","32.300","","26.200",""
"C0U650","2019-07-23 10:00:00","442.000","90.000","2.100","30.100","0.630","959.500","-99.000","0.000","-99.000","-99.000","-99.000","30.100","","22.900",""
"C0D660","2019-07-23 10:00:00","65.000","291.000","2.500","30.100","0.670","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","24.500",""
"C0E540","2019-07-23 10:00:00","32.000","253.000","1.700","30.900","0.710","1004.100","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","23.300",""
"C0W170","2019-07-23 10:00:00","42.000","179.000","5.400","27.700","0.820","1001.500","-99.000","0.000","-99.000","-99.000","-99.000","28.000","","26.000",""
"C0Z150","2019-07-23 10:00:00","27.000","133.000","4.100","29.700","0.710","1005.700","-99.000","0.000","-99.000","-99.000","-99.000","29.700","","24.700",""
"C0S840","2019-07-23 10:00:00","22.000","99.000","0.900","29.400","0.830","1007.800","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","24.600",""
"C0H9A0","2019-07-23 10:00:00","1595.000","94.000","1.300","24.500","0.720","844.300","-99.000","0.000","-99.000","-99.000","-99.000","24.500","","15.300",""
"C0Z300","2019-07-23 10:00:00","182.000","110.000","1.200","30.400","0.640","989.400","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","22.600",""
"C0G730","2019-07-23 10:00:00","27.000","189.000","2.600","30.500","0.690","1005.400","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","25.100",""
"C0V730","2019-07-23 10:00:00","33.000","211.000","1.400","31.200","0.750","1004.700","-99.000","0.000","-99.000","-99.000","-99.000","31.200","","25.600",""
"C0SA00","2019-07-23 10:00:00","466.000","118.000","3.100","29.000","0.780","956.600","-99.000","0.000","-99.000","-99.000","-99.000","29.100","","21.600",""
"C0S900","2019-07-23 10:00:00","27.000","120.000","1.500","30.000","0.740","1006.600","-99.000","0.000","-99.000","-99.000","-99.000","30.000","","26.200",""
"C0C480","2019-07-23 10:00:00","105.000","0.000","0.200","31.700","0.580","995.800","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.400",""
"C0UA60","2019-07-23 10:00:00","566.000","171.000","2.500","28.400","0.750","946.100","-99.000","0.000","-99.000","-99.000","-99.000","29.900","","21.300",""
"C0A980","2019-07-23 10:00:00","11.000","317.000","0.300","31.200","0.570","1006.800","-99.000","0.000","-99.000","-99.000","-99.000","31.600","","24.600",""
"C0C670","2019-07-23 10:00:00","250.000","46.000","1.400","29.400","0.600","980.100","-99.000","0.000","-99.000","-99.000","-99.000","30.400","","23.100",""
"C0K550","2019-07-23 10:00:00","15.000","199.000","1.600","31.800","0.660","1006.100","-99.000","0.000","-99.000","-99.000","-99.000","32.100","","25.200",""
"C0R350","2019-07-23 10:00:00","35.000","100.000","0.800","31.600","-99.000","1003.800","-99.000","2.500","-99.000","-99.000","-99.000","31.600","","25.600",""
"C0T9F0","2019-07-23 10:00:00","251.000","122.000","0.500","30.800","0.690","980.600","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","23.300",""
"C0D390","2019-07-23 10:00:00","146.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-99.000","-999.000","","-999.000",""
"C0E430","2019-07-23 10:00:00","258.000","129.000","0.400","27.700","0.840","982.100","-99.000","0.000","-99.000","-99.000","-99.000","27.700","","21.700",""
"C0O990","2019-07-23 10:00:00","18.000","185.000","3.100","31.500","0.710","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.700","","24.300",""
"CM0010","2019-07-23 10:00:00","68.000","44.000","0.300","30.700","-99.000","1000.500","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","23.600",""
"C0K500","2019-07-23 10:00:00","12.000","199.000","2.100","31.400","0.660","1005.200","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","25.800",""
"C0X260","2019-07-23 10:00:00","39.000","197.000","2.700","30.800","0.680","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","25.100",""
"C0ACA0","2019-07-23 10:00:00","25.000","42.000","0.400","30.800","0.570","1003.700","-99.000","0.000","-99.000","-99.000","-99.000","30.800","","25.400",""
"C0X180","2019-07-23 10:00:00","62.000","165.000","1.100","31.100","0.710","1000.100","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","24.500",""
"C0F930","2019-07-23 10:00:00","100.000","242.000","1.200","31.600","0.740","996.400","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.500",""
"C0I010","2019-07-23 10:00:00","1562.000","289.000","1.100","21.700","0.760","846.300","-99.000","0.000","-99.000","-99.000","-99.000","21.700","","16.100",""
"C0R190","2019-07-23 10:00:00","32.000","151.000","0.900","31.400","0.680","1003.500","-99.000","0.000","-99.000","-99.000","-99.000","31.400","","24.000",""
"C0E420","2019-07-23 10:00:00","19.000","285.000","2.800","29.500","0.720","1003.600","-99.000","0.000","-99.000","-99.000","-99.000","31.000","","23.900",""
"C0W160","2019-07-23 10:00:00","49.000","221.000","2.800","28.200","0.850","999.400","-99.000","0.000","-99.000","-99.000","-99.000","28.200","","25.000",""
"C0I460","2019-07-23 10:00:00","110.000","125.000","1.100","31.800","0.560","995.900","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.300",""
"C0A9F0","2019-07-23 10:00:00","35.000","126.000","0.400","31.900","0.610","1004.200","-99.000","0.000","-99.000","-99.000","-99.000","31.900","","24.900",""
"C0F9A0","2019-07-23 10:00:00","425.000","306.000","0.900","29.300","0.670","960.900","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","23.100",""
"C0O950","2019-07-23 10:00:00","4.000","136.000","0.500","31.200","0.750","1006.300","-99.000","3.500","-99.000","-99.000","-99.000","31.200","","25.200",""
"C0M760","2019-07-23 10:00:00","40.000","213.000","1.800","31.300","0.640","1003.200","-99.000","0.000","-99.000","-99.000","-99.000","31.500","","25.000",""
"C0AH70","2019-07-23 10:00:00","34.000","97.000","0.500","32.200","0.510","1004.300","-99.000","0.000","-99.000","-99.000","-99.000","32.200","","25.600",""
"C0V250","2019-07-23 10:00:00","298.000","200.000","1.000","31.100","0.670","975.400","-99.000","0.000","-99.000","-99.000","-99.000","31.100","","21.800",""
"C0U980","2019-07-23 10:00:00","573.000","111.000","1.600","28.600","0.810","945.900","-99.000","0.000","-99.000","-99.000","-99.000","28.800","","20.800",""
"C0S740","2019-07-23 10:00:00","289.000","202.000","1.600","29.100","0.710","977.300","-99.000","-99.000","-99.000","-99.000","-99.000","29.100","","22.200",""
"C0A940","2019-07-23 10:00:00","49.000","137.000","0.400","30.900","0.750","1002.800","-99.000","0.000","-99.000","-99.000","-99.000","30.900","","23.800",""
"C0A920","2019-07-23 10:00:00","196.000","310.000","1.800","29.300","0.760","985.100","-99.000","0.000","-99.000","-99.000","-99.000","29.300","","24.800",""
"C0T870","2019-07-23 10:00:00","135.000","161.000","0.600","30.600","0.620","993.100","-99.000","0.000","-99.000","-99.000","-99.000","30.600","","22.000",""
"C0O930","2019-07-23 10:00:00","69.000","200.000","1.500","31.800","0.710","1000.200","-99.000","0.000","-99.000","-99.000","-99.000","31.800","","24.200",""
"C0C460","2019-07-23 10:00:00","482.000","275.000","0.700","27.100","0.690","955.500","-99.000","0.000","-99.000","-99.000","-99.000","27.200","","21.500",""
"C0E520","2019-07-23 10:00:00","320.000","195.000","1.300","30.500","0.710","972.600","-99.000","0.500","-99.000","-99.000","-99.000","30.500","","21.000",""
"C0T9D0","2019-07-23 10:00:00","7.000","139.000","1.500","30.200","0.900","1008.000","-99.000","0.000","-99.000","-99.000","-99.000","30.500","","24.000",""
"C0I390","2019-07-23 10:00:00","1184.000","249.000","1.400","24.100","0.660","883.300","-99.000","0.000","-99.000","-99.000","-99.000","25.100","","16.900",""
"C0B020","2019-07-23 10:00:00","86.000","121.000","0.600","32.600","0.930","996.800","-99.000","0.000","-99.000","-99.000","-99.000","32.600","","24.600",""
"CM0170","2019-07-23 10:00:00","106.000","315.000","0.400","30.700","0.630","996.700","-99.000","0.000","-99.000","-99.000","-99.000","30.700","","22.900",""
"C0F860","2019-07-23 10:00:00","2215.000","270.000","0.600","21.300","0.770","780.500","-99.000","0.000","-99.000","-99.000","-99.000","21.300","","12.500",""
"C0U890","2019-07-23 10:00:00","116.000","70.000","3.300","30.100","0.760","996.000","-99.000","0.000","-99.000","-99.000","-99.000","30.300","","24.400",""
